
Nov21 14-01-16: Silhouette Score (subsample): 6_0_4_0_1_2_5_1_1_0_0_2 0.2969, sample size 1392, K_e 6
Nov21 14-01-17: Silhouette Score (subsample): 7_0_3_0_0_2_0_0_0_0_0_0 0.2643, sample size 1377, K_e 5
Nov21 14-01-17: Silhouette Score (subsample): 7_0_3_0_1_3_5_1_1_0_2_0 0.5086, sample size 606, K_e 2
Nov21 14-01-18: Silhouette Score (subsample): 7_0_3_0_0_3_0_2_0_0_1_0 0.5618, sample size 426, K_e 2
Nov21 14-01-18: Silhouette Score (subsample): 7_0_3_1_1_2_5_2_4_0_10_1 0.3271, sample size 1143, K_e 5
Nov21 14-01-19: Silhouette Score (subsample): 7_0_4_0_1_3_5_0_2_0_1_0 0.3665, sample size 917, K_e 4
Nov21 14-01-19: Silhouette Score (subsample): 6_0_4_0_1_3_3_1_4_0_0_1 0.0000, sample size 315, K_e 1
Nov21 14-01-20: Silhouette Score (subsample): 7_0_3_0_0_3_0_1_0_0_1_0 0.2893, sample size 2024, K_e 8
Nov21 14-01-20: Silhouette Score (subsample): 7_0_3_1_1_2_5_2_3_0_10_0 0.2320, sample size 7483, K_e 30
Nov21 14-01-21: Silhouette Score (subsample): 7_0_3_1_1_2_5_2_3_0_10_1 0.2649, sample size 2471, K_e 10
Nov21 14-01-22: Silhouette Score (subsample): 6_0_4_0_1_3_6_0_3_0_6_1 0.3609, sample size 429, K_e 2
Nov21 14-01-22: Silhouette Score (subsample): 7_0_3_0_1_3_6_1_2_0_1_0 0.2649, sample size 3303, K_e 14
Nov21 14-01-23: Silhouette Score (subsample): 6_0_3_0_1_3_5_0_1_0_6_0 0.5083, sample size 480, K_e 2
Nov21 14-01-23: Silhouette Score (subsample): 6_0_3_0_1_3_5_0_1_0_8_0 0.0000, sample size 187, K_e 1
Nov21 14-01-24: Silhouette Score (subsample): 6_0_4_0_1_3_4_0_1_0_0_1 0.0000, sample size 525, K_e 1
Nov21 14-01-24: Silhouette Score (subsample): 8_-1_3_0_0_1_0_0_0_0_3_0 0.0000, sample size 189, K_e 1
Nov21 14-01-25: Silhouette Score (subsample): 8_0_3_0_0_2_0_0_0_0_8_0 0.0000, sample size 120, K_e 1
Nov21 14-01-25: Silhouette Score (subsample): 7_0_3_0_1_3_6_0_1_0_2_0 0.3218, sample size 2568, K_e 10
Nov21 14-01-26: Silhouette Score (subsample): 6_0_3_1_1_3_5_2_1_0_8_0 0.3653, sample size 1073, K_e 5
Nov21 14-01-26: Silhouette Score (subsample): 6_0_4_0_1_3_5_1_1_0_8_1 0.0000, sample size 375, K_e 1
Nov21 14-01-27: Silhouette Score (subsample): 6_0_4_0_1_4_5_1_1_0_0_0 0.3639, sample size 652, K_e 3
Nov21 14-01-27: Silhouette Score (subsample): 8_0_3_0_1_2_5_1_1_0_8_0 0.5903, sample size 699, K_e 3
Nov21 14-01-28: Silhouette Score (subsample): 6_0_3_1_1_3_5_2_1_0_6_0 0.2165, sample size 4219, K_e 18
Nov21 14-01-28: Silhouette Score (subsample): 6_0_4_0_1_3_5_0_2_0_0_1 0.2402, sample size 3429, K_e 13
Nov21 14-01-29: Silhouette Score (subsample): 7_0_3_1_1_3_6_2_1_0_10_0 0.2978, sample size 2544, K_e 10
Nov21 14-01-30: Silhouette Score (subsample): 6_0_4_0_1_2_3_0_5_0_0_2 0.4999, sample size 759, K_e 3
Nov21 14-01-30: Silhouette Score (subsample): 6_0_4_0_1_2_4_0_4_0_0_2 0.3547, sample size 1063, K_e 4
Nov21 14-01-31: Silhouette Score (subsample): 6_0_4_0_1_3_5_0_1_0_6_1 0.2738, sample size 1632, K_e 7
Nov21 14-01-31: Silhouette Score (subsample): 7_0_3_0_1_3_5_0_1_0_2_0 0.2392, sample size 2149, K_e 9
Nov21 14-01-32: Silhouette Score (subsample): 6_0_3_1_1_3_6_2_4_0_8_0 0.3063, sample size 1808, K_e 7
Nov21 14-01-32: Silhouette Score (subsample): 8_0_3_0_0_2_0_2_0_0_8_0 0.2786, sample size 3384, K_e 13
Nov21 14-01-33: Silhouette Score (subsample): 6_0_3_0_0_3_0_1_0_0_3_0 0.3634, sample size 2398, K_e 10
Nov21 14-01-33: Silhouette Score (subsample): 6_0_3_0_1_3_5_0_2_0_2_0 0.2825, sample size 1362, K_e 6
Nov21 14-01-34: Silhouette Score (subsample): 6_0_4_0_1_3_5_1_2_0_0_1 0.2767, sample size 1002, K_e 4
Nov21 14-01-34: Silhouette Score (subsample): 6_0_4_0_1_4_5_0_2_0_6_0 0.0000, sample size 289, K_e 1
Nov21 14-01-35: Silhouette Score (subsample): 7_0_3_0_1_2_5_0_2_0_2_1 0.0000, sample size 213, K_e 1
Nov21 14-01-35: Silhouette Score (subsample): 6_0_3_0_1_3_5_0_1_0_0_0 0.2665, sample size 804, K_e 3
Nov21 14-01-36: Silhouette Score (subsample): 6_0_3_1_1_3_6_3_4_0_10_0 0.2345, sample size 6690, K_e 27
Nov21 14-01-36: Silhouette Score (subsample): 7_0_3_0_1_2_5_0_1_0_0_0 0.4942, sample size 647, K_e 3
Nov21 14-01-37: Silhouette Score (subsample): 7_0_3_0_1_3_5_0_1_0_1_0 0.0000, sample size 172, K_e 1
Nov21 14-01-38: Silhouette Score (subsample): 7_0_3_1_1_2_6_2_4_0_10_0 0.2362, sample size 4401, K_e 18
Nov21 14-01-38: Silhouette Score (subsample): 53_0_4_0_0_1_0_1_0_0_12_0 0.0000, sample size 535, K_e 1
Nov21 14-01-39: Silhouette Score (subsample): 6_0_4_0_1_2_4_0_1_0_0_2 0.3585, sample size 956, K_e 4
Nov21 14-01-39: Silhouette Score (subsample): 6_0_4_0_1_3_6_1_2_0_0_1 0.2789, sample size 1728, K_e 7
Nov21 14-01-40: Silhouette Score (subsample): 7_0_3_0_0_1_0_0_0_0_2_2 0.3860, sample size 3438, K_e 14
Nov21 14-01-40: Silhouette Score (subsample): 6_0_4_0_1_4_6_1_2_0_0_0 0.3752, sample size 445, K_e 2
Nov21 14-01-41: Silhouette Score (subsample): 8_0_3_0_0_2_0_0_0_0_0_0 0.0000, sample size 273, K_e 1
Nov21 14-01-41: Silhouette Score (subsample): 6_0_4_0_1_2_6_1_2_0_0_2 0.3121, sample size 2793, K_e 12
Nov21 14-01-42: Silhouette Score (subsample): 6_0_4_0_1_4_6_0_2_0_0_0 0.3166, sample size 860, K_e 3
Nov21 14-01-42: Silhouette Score (subsample): 7_0_3_1_1_3_5_2_4_0_10_0 0.3537, sample size 792, K_e 3
Nov21 14-01-43: Silhouette Score (subsample): 8_0_3_1_1_2_5_2_3_0_10_0 0.3110, sample size 1394, K_e 6
Nov21 14-01-43: Silhouette Score (subsample): 6_0_4_0_1_2_7_1_2_0_0_2 0.4547, sample size 450, K_e 2
Nov21 14-01-44: Silhouette Score (subsample): 7_0_4_0_1_2_6_0_4_0_1_1 0.6506, sample size 364, K_e 2
Nov21 14-01-45: Silhouette Score (subsample): 8_0_3_1_1_2_5_2_1_0_10_0 0.2568, sample size 2039, K_e 8
Nov21 14-01-45: Silhouette Score (subsample): 6_0_4_0_1_2_7_0_2_0_0_2 0.2701, sample size 1761, K_e 8
Nov21 14-01-46: Silhouette Score (subsample): 7_0_4_0_1_3_7_0_2_0_1_0 0.0000, sample size 203, K_e 1
Nov21 14-01-46: Silhouette Score (subsample): 7_0_3_1_1_3_5_3_3_0_10_0 0.3019, sample size 1385, K_e 5
Nov21 14-01-47: Silhouette Score (subsample): 7_0_4_0_1_3_6_0_4_0_1_0 0.2883, sample size 1525, K_e 6
Nov21 14-01-47: Silhouette Score (subsample): 6_0_3_0_1_3_5_0_3_0_2_0 0.4216, sample size 949, K_e 2
Nov21 14-01-48: Silhouette Score (subsample): 7_0_3_0_1_3_5_1_3_0_2_0 0.0000, sample size 211, K_e 1
Nov21 14-01-48: Silhouette Score (subsample): 7_0_3_0_1_3_4_1_3_0_1_0 0.0000, sample size 147, K_e 1
Nov21 14-01-49: Silhouette Score (subsample): 6_0_4_0_1_2_6_1_3_0_0_2 0.2800, sample size 1323, K_e 6
Nov21 14-01-49: Silhouette Score (subsample): 8_-1_4_0_0_1_0_0_0_0_0_0 0.4901, sample size 308, K_e 2
Nov21 14-01-50: Silhouette Score (subsample): 16_0_4_0_1_2_5_0_3_0_0_0 0.0000, sample size 134, K_e 1
Nov21 14-01-50: Silhouette Score (subsample): 7_0_3_0_1_2_5_0_3_0_2_1 0.0000, sample size 376, K_e 1
Nov21 14-01-51: Silhouette Score (subsample): 6_0_4_0_1_2_5_0_2_0_8_2 0.7133, sample size 558, K_e 2
Nov21 14-01-52: Silhouette Score (subsample): 6_0_4_0_1_3_5_0_2_0_8_1 0.3942, sample size 872, K_e 4
Nov21 14-01-52: Silhouette Score (subsample): 8_0_4_0_1_2_5_0_2_0_8_0 0.4983, sample size 602, K_e 3
Nov21 14-01-53: Silhouette Score (subsample): 7_0_3_0_1_2_6_1_1_0_1_1 0.0000, sample size 246, K_e 1
Nov21 14-01-53: Silhouette Score (subsample): 6_0_4_0_1_3_5_0_3_0_6_1 0.3957, sample size 624, K_e 2
Nov21 14-01-54: Silhouette Score (subsample): 6_0_4_0_1_4_5_0_3_0_0_0 0.0000, sample size 236, K_e 1
Nov21 14-01-54: Silhouette Score (subsample): 7_0_3_0_1_3_5_0_3_0_2_0 0.2478, sample size 1037, K_e 4
Nov21 14-01-55: Silhouette Score (subsample): 7_0_3_1_1_3_6_2_2_0_10_0 0.2797, sample size 1021, K_e 4
Nov21 14-01-55: Silhouette Score (subsample): 6_0_4_0_1_3_5_1_1_0_0_1 0.2518, sample size 1052, K_e 4
Nov21 14-01-56: Silhouette Score (subsample): 6_0_3_0_1_3_6_0_1_0_6_0 0.3629, sample size 774, K_e 3
Nov21 14-01-56: Silhouette Score (subsample): 6_0_3_0_1_3_6_1_1_0_0_0 0.4632, sample size 498, K_e 2
Nov21 14-01-57: Silhouette Score (subsample): 7_0_3_0_1_2_6_0_1_0_1_1 0.0000, sample size 173, K_e 1
Nov21 14-01-57: Silhouette Score (subsample): 6_0_3_0_1_3_5_0_1_0_2_0 0.2523, sample size 1894, K_e 8
Nov21 14-01-58: Silhouette Score (subsample): 6_0_3_0_1_3_6_0_2_0_0_0 0.6184, sample size 487, K_e 2
Nov21 14-01-58: Silhouette Score (subsample): 7_0_3_0_1_2_6_1_2_0_1_1 0.0000, sample size 123, K_e 1
Nov21 14-01-59: Silhouette Score (subsample): 8_0_3_0_0_1_0_0_0_0_17_1 0.5602, sample size 438, K_e 2
Nov21 14-02-00: Silhouette Score (subsample): 35_-1_4_0_0_0_0_0_0_0_12_0 0.0000, sample size 220, K_e 1
Nov21 14-02-00: Silhouette Score (subsample): 6_0_3_0_1_2_7_0_1_0_0_1 0.0000, sample size 122, K_e 1
Nov21 14-02-01: Silhouette Score (subsample): 6_0_4_0_0_3_0_0_0_0_7_1 0.0000, sample size 225, K_e 1
Nov21 14-02-01: Silhouette Score (subsample): 7_0_3_0_1_3_7_0_1_0_2_0 0.0000, sample size 328, K_e 1
Nov21 14-02-02: Silhouette Score (subsample): 6_0_4_0_1_2_5_0_3_0_8_2 0.5253, sample size 737, K_e 3
Nov21 14-02-02: Silhouette Score (subsample): 6_0_4_0_1_2_6_0_5_0_0_2 0.2535, sample size 3365, K_e 13
Nov21 14-02-03: Silhouette Score (subsample): 6_0_4_0_1_3_4_0_4_0_0_1 0.0000, sample size 221, K_e 1
Nov21 14-02-03: Silhouette Score (subsample): 6_0_4_0_1_3_5_0_3_0_8_1 0.3486, sample size 539, K_e 3
Nov21 14-02-04: Silhouette Score (subsample): 7_0_4_0_1_3_6_0_5_0_1_0 0.5813, sample size 450, K_e 2
Nov21 14-02-04: Silhouette Score (subsample): 8_0_4_0_1_2_5_0_3_0_8_0 0.4364, sample size 537, K_e 3
Nov21 14-02-05: Silhouette Score (subsample): 6_0_4_0_1_2_5_0_1_0_6_2 0.4178, sample size 408, K_e 2
Nov21 14-02-05: Silhouette Score (subsample): 6_0_3_1_1_3_5_2_2_0_8_0 0.5607, sample size 786, K_e 2
Nov21 14-02-06: Silhouette Score (subsample): 8_0_3_0_1_2_5_1_2_0_8_0 0.7831, sample size 572, K_e 2
Nov21 14-02-06: Silhouette Score (subsample): 6_0_4_0_1_2_3_0_2_0_0_2 0.4019, sample size 1624, K_e 6
Nov21 14-02-07: Silhouette Score (subsample): 6_0_4_0_1_3_3_0_2_0_0_1 0.2716, sample size 800, K_e 4
Nov21 14-02-07: Silhouette Score (subsample): 6_0_4_0_1_3_3_1_2_0_0_1 0.0000, sample size 280, K_e 1
Nov21 14-02-08: Silhouette Score (subsample): 8_0_4_0_1_2_5_0_1_0_8_0 0.3568, sample size 638, K_e 2
Nov21 14-02-09: Silhouette Score (subsample): 6_0_3_0_1_3_5_1_1_0_6_0 0.0000, sample size 241, K_e 1
Nov21 14-02-09: Silhouette Score (subsample): 7_0_3_0_1_2_5_1_1_0_2_1 0.0000, sample size 222, K_e 1
Nov21 14-02-10: Silhouette Score (subsample): 7_0_3_1_1_2_6_2_1_0_10_1 0.2947, sample size 1066, K_e 4
Nov21 14-02-10: Silhouette Score (subsample): 6_0_3_1_1_2_6_2_6_1_10_1 0.3174, sample size 2586, K_e 10
Nov21 14-02-11: Silhouette Score (subsample): 6_0_3_1_1_3_6_2_6_0_10_0 0.4426, sample size 786, K_e 3
Nov21 14-02-11: Silhouette Score (subsample): 6_0_3_1_1_3_6_3_6_0_10_0 0.0000, sample size 269, K_e 1
Nov21 14-02-12: Silhouette Score (subsample): 6_0_4_0_1_3_5_0_1_0_8_1 0.3157, sample size 748, K_e 3
Nov21 14-02-12: Silhouette Score (subsample): 6_0_4_0_1_2_6_0_2_0_8_2 0.4768, sample size 1932, K_e 8
Nov21 14-02-13: Silhouette Score (subsample): 6_0_4_0_1_3_6_1_2_0_8_1 0.0000, sample size 178, K_e 1
Nov21 14-02-13: Silhouette Score (subsample): 7_0_3_1_1_3_6_2_3_0_10_0 0.5799, sample size 425, K_e 2
Nov21 14-02-14: Silhouette Score (subsample): 6_0_3_1_1_3_6_2_4_0_9_0 0.4295, sample size 475, K_e 2
Nov21 14-02-14: Silhouette Score (subsample): 6_0_3_1_1_3_6_2_5_0_6_0 0.0000, sample size 313, K_e 1
Nov21 14-02-15: Silhouette Score (subsample): 6_0_3_1_1_3_6_2_5_0_9_0 0.0000, sample size 201, K_e 1
Nov21 14-02-16: Silhouette Score (subsample): 16_0_4_0_0_2_0_1_0_0_0_0 0.2569, sample size 2023, K_e 8
Nov21 14-02-16: Silhouette Score (subsample): 7_0_3_0_1_2_5_0_1_0_2_1 0.6917, sample size 503, K_e 2
Nov21 14-02-17: Silhouette Score (subsample): 7_0_3_0_1_3_5_1_1_0_1_0 0.4364, sample size 641, K_e 3
Nov21 14-02-17: Silhouette Score (subsample): 6_0_4_0_1_2_7_1_1_0_0_2 0.4202, sample size 634, K_e 3
Nov21 14-02-18: Silhouette Score (subsample): 7_0_3_1_1_3_6_3_2_0_10_0 0.0000, sample size 351, K_e 1
Nov21 14-02-18: Silhouette Score (subsample): 16_0_3_1_1_2_5_2_2_0_10_0 0.2209, sample size 2882, K_e 11
Nov21 14-02-19: Silhouette Score (subsample): 6_0_4_0_1_3_5_0_4_0_0_1 0.2478, sample size 844, K_e 4
Nov21 14-02-19: Silhouette Score (subsample): 6_0_4_0_1_3_5_0_4_0_6_1 0.0000, sample size 190, K_e 1
Nov21 14-02-20: Silhouette Score (subsample): 6_0_3_1_1_2_6_2_7_1_10_1 0.3437, sample size 944, K_e 3
Nov21 14-02-20: Silhouette Score (subsample): 6_0_3_1_1_3_5_3_7_0_10_0 0.0000, sample size 150, K_e 1
Nov21 14-02-21: Silhouette Score (subsample): 6_0_3_1_1_3_6_3_5_0_10_0 0.2822, sample size 1262, K_e 5
Nov21 14-02-21: Silhouette Score (subsample): 6_0_3_0_1_3_6_0_1_0_2_0 0.3603, sample size 1196, K_e 5
Nov21 14-02-22: Silhouette Score (subsample): 6_0_4_0_1_2_6_0_1_0_6_2 0.3816, sample size 978, K_e 4
Nov21 14-02-22: Silhouette Score (subsample): 7_0_3_0_1_2_6_1_1_0_2_1 0.0000, sample size 201, K_e 1
Nov21 14-02-23: Silhouette Score (subsample): 6_0_4_0_1_2_7_0_4_0_0_2 0.2947, sample size 854, K_e 3
Nov21 14-02-24: Silhouette Score (subsample): 6_0_4_0_1_2_4_0_5_0_0_2 0.4780, sample size 529, K_e 2
Nov21 14-02-24: Silhouette Score (subsample): 7_0_4_0_1_3_5_0_1_0_1_0 0.4090, sample size 1008, K_e 5
Nov21 14-02-25: Silhouette Score (subsample): 6_0_4_0_0_3_0_1_0_0_8_1 0.5229, sample size 373, K_e 2
Nov21 14-02-25: Silhouette Score (subsample): 6_0_4_0_1_3_6_1_3_0_0_1 0.2958, sample size 1027, K_e 4
Nov21 14-02-26: Silhouette Score (subsample): 7_0_4_0_1_2_6_0_3_0_1_1 0.5501, sample size 761, K_e 3
Nov21 14-02-26: Silhouette Score (subsample): 6_0_4_0_1_3_6_1_3_0_8_1 0.0000, sample size 228, K_e 1
Nov21 14-02-27: Silhouette Score (subsample): 6_0_3_0_1_3_6_1_2_0_2_0 0.0000, sample size 198, K_e 1
Nov21 14-02-27: Silhouette Score (subsample): 6_0_3_0_1_3_6_0_1_0_4_0 0.2646, sample size 784, K_e 3
Nov21 14-02-28: Silhouette Score (subsample): 11_1_1_0_0_0_0_0_0_0_0_0 0.0000, sample size 235, K_e 1
Nov21 14-02-28: Silhouette Score (subsample): 6_0_3_0_1_3_5_0_2_0_6_0 0.0000, sample size 276, K_e 1
Nov21 14-02-29: Silhouette Score (subsample): 7_0_3_0_1_3_5_1_2_0_2_0 0.4534, sample size 844, K_e 3
Nov21 14-02-29: Silhouette Score (subsample): 7_0_3_0_0_2_0_1_0_0_0_0 0.5582, sample size 395, K_e 2
Nov21 14-02-30: Silhouette Score (subsample): 6_0_4_0_1_2_6_0_5_0_8_2 0.8106, sample size 595, K_e 2
Nov21 14-02-30: Silhouette Score (subsample): 6_0_4_0_1_2_6_1_4_0_0_2 0.0000, sample size 353, K_e 1
Nov21 14-02-31: Silhouette Score (subsample): 8_0_4_0_1_2_6_0_5_0_8_0 0.0000, sample size 308, K_e 1
Nov21 14-02-31: Silhouette Score (subsample): 6_0_4_0_1_3_6_0_1_0_6_1 0.3381, sample size 1364, K_e 4
Nov21 14-02-32: Silhouette Score (subsample): 16_0_3_1_1_2_5_2_4_0_10_0 0.3009, sample size 805, K_e 4
Nov21 14-02-33: Silhouette Score (subsample): 6_0_4_0_1_4_6_0_1_0_6_0 0.0000, sample size 248, K_e 1
Nov21 14-02-33: Silhouette Score (subsample): 6_0_4_0_1_2_6_0_1_0_8_2 0.5324, sample size 1017, K_e 4
Nov21 14-02-34: Silhouette Score (subsample): 6_0_4_0_1_3_6_2_1_0_0_1 0.0000, sample size 275, K_e 1
Nov21 14-02-34: Silhouette Score (subsample): 17_0_4_0_0_1_0_0_0_0_12_0 0.0000, sample size 317, K_e 1
Nov21 14-02-35: Silhouette Score (subsample): 6_0_3_0_1_2_6_0_2_0_0_1 0.0000, sample size 328, K_e 1
Nov21 14-02-35: Silhouette Score (subsample): 6_0_3_0_1_3_6_0_2_0_6_0 0.0000, sample size 298, K_e 1
Nov21 14-02-36: Silhouette Score (subsample): 6_0_3_0_1_3_6_1_1_0_2_0 0.0000, sample size 294, K_e 1
Nov21 14-02-36: Silhouette Score (subsample): 7_0_3_0_1_2_5_0_2_0_0_0 0.3911, sample size 424, K_e 2
Nov21 14-02-37: Silhouette Score (subsample): 7_0_3_0_1_2_6_0_1_0_2_1 0.5540, sample size 438, K_e 2
Nov21 14-02-37: Silhouette Score (subsample): 6_0_4_0_1_2_5_0_2_0_6_2 0.0000, sample size 165, K_e 1
Nov21 14-02-38: Silhouette Score (subsample): 6_0_4_0_1_4_5_0_2_0_0_0 0.2953, sample size 415, K_e 2
Nov21 14-02-38: Silhouette Score (subsample): 6_0_3_1_1_3_5_2_3_0_8_0 0.6377, sample size 550, K_e 2
Nov21 14-02-39: Silhouette Score (subsample): 8_0_3_0_1_2_5_1_3_0_8_0 0.7605, sample size 474, K_e 2
Nov21 14-02-40: Silhouette Score (subsample): 6_0_3_0_1_3_5_0_1_0_4_0 0.6255, sample size 458, K_e 2
Nov21 14-02-40: Silhouette Score (subsample): 6_0_4_0_1_2_4_0_2_0_0_2 0.3500, sample size 1439, K_e 6
Nov21 14-02-41: Silhouette Score (subsample): 6_0_3_0_0_3_0_0_0_0_0_0 0.3627, sample size 2242, K_e 9
Nov21 14-02-41: Silhouette Score (subsample): 6_0_3_0_1_2_6_0_3_0_0_1 0.0000, sample size 190, K_e 1
Nov21 14-02-42: Silhouette Score (subsample): 6_0_4_0_1_3_4_1_3_0_0_1 0.0000, sample size 215, K_e 1
Nov21 14-02-42: Silhouette Score (subsample): 6_0_4_0_0_4_0_0_0_0_6_0 0.4285, sample size 1333, K_e 5
Nov21 14-02-43: Silhouette Score (subsample): 6_0_4_0_1_2_5_1_3_0_0_2 0.4418, sample size 688, K_e 3
Nov21 14-02-43: Silhouette Score (subsample): 6_0_4_0_1_3_5_1_3_0_0_1 0.4788, sample size 620, K_e 2
Nov21 14-02-44: Silhouette Score (subsample): 6_0_4_0_1_4_6_0_4_0_0_0 0.0000, sample size 147, K_e 1
Nov21 14-02-44: Silhouette Score (subsample): 7_0_4_0_1_2_5_0_3_0_1_1 0.0000, sample size 230, K_e 1
Nov21 14-02-45: Silhouette Score (subsample): 6_0_4_0_0_4_0_0_0_0_7_0 0.7011, sample size 670, K_e 3
Nov21 14-02-45: Silhouette Score (subsample): 16_0_4_0_0_1_0_0_0_0_14_1 0.3866, sample size 386, K_e 2
Nov21 14-02-46: Silhouette Score (subsample): 16_0_4_0_0_2_0_0_0_0_0_0 0.4246, sample size 611, K_e 2
Nov21 14-02-46: Silhouette Score (subsample): 7_0_3_0_1_3_6_0_1_0_1_0 0.0000, sample size 162, K_e 1
Nov21 14-02-47: Silhouette Score (subsample): 6_0_4_0_1_3_6_2_2_0_0_1 0.0000, sample size 171, K_e 1
Nov21 14-02-48: Silhouette Score (subsample): 7_0_3_0_1_3_6_1_3_0_1_0 0.2726, sample size 2182, K_e 9
Nov21 14-02-48: Silhouette Score (subsample): 16_0_4_0_0_2_0_2_0_0_0_0 0.3904, sample size 446, K_e 2
Nov21 14-02-49: Silhouette Score (subsample): 6_0_3_0_1_3_7_0_2_0_2_0 0.0000, sample size 267, K_e 1
Nov21 14-02-49: Silhouette Score (subsample): 6_0_3_1_1_3_5_3_5_0_10_0 0.2444, sample size 766, K_e 3
Nov21 14-02-50: Silhouette Score (subsample): 6_0_4_0_1_3_7_0_2_0_0_1 0.0000, sample size 281, K_e 1
Nov21 14-02-50: Silhouette Score (subsample): 7_0_3_0_1_3_7_0_2_0_2_0 0.0000, sample size 236, K_e 1
Nov21 14-02-51: Silhouette Score (subsample): 7_0_3_1_1_2_5_2_5_0_10_1 0.0000, sample size 270, K_e 1
Nov21 14-02-51: Silhouette Score (subsample): 7_0_3_0_1_2_5_1_2_0_2_1 0.0000, sample size 185, K_e 1
Nov21 14-02-52: Silhouette Score (subsample): 6_0_4_0_1_4_6_1_3_0_0_0 0.2582, sample size 402, K_e 2
Nov21 14-02-52: Silhouette Score (subsample): 7_0_3_0_1_2_6_0_3_0_0_0 0.0000, sample size 188, K_e 1
Nov21 14-02-53: Silhouette Score (subsample): 6_0_3_0_1_3_5_1_1_0_0_0 0.0000, sample size 403, K_e 1
Nov21 14-02-53: Silhouette Score (subsample): 7_0_3_1_1_2_6_2_2_0_10_1 0.3564, sample size 511, K_e 2
Nov21 14-02-54: Silhouette Score (subsample): 6_0_4_0_1_2_5_0_3_0_6_2 0.0000, sample size 280, K_e 1
Nov21 14-02-55: Silhouette Score (subsample): 6_0_3_0_1_3_5_1_1_0_2_0 0.4440, sample size 669, K_e 3
Nov21 14-02-55: Silhouette Score (subsample): 6_0_3_0_1_3_6_0_1_0_8_0 0.0000, sample size 144, K_e 1
Nov21 14-02-56: Silhouette Score (subsample): 6_0_4_0_1_3_6_0_5_0_0_1 0.4791, sample size 423, K_e 2
Nov21 14-02-56: Silhouette Score (subsample): 7_0_3_1_1_2_6_2_6_0_10_0 0.0000, sample size 134, K_e 1
Nov21 14-02-57: Silhouette Score (subsample): 6_0_4_0_1_2_8_0_2_0_0_2 0.4328, sample size 710, K_e 3
Nov21 14-02-57: Silhouette Score (subsample): 6_0_4_0_1_2_8_1_2_0_0_2 0.0000, sample size 142, K_e 1
Nov21 14-02-58: Silhouette Score (subsample): 7_0_3_0_0_2_0_0_0_0_1_1 0.3846, sample size 1493, K_e 6
Nov21 14-02-58: Silhouette Score (subsample): 7_0_4_0_1_3_5_0_3_0_1_0 0.4060, sample size 678, K_e 3
Nov21 14-02-59: Silhouette Score (subsample): 6_0_3_1_1_3_5_2_4_0_6_0 0.4261, sample size 478, K_e 2
Nov21 14-02-59: Silhouette Score (subsample): 8_0_3_0_1_2_5_0_2_0_7_0 0.0000, sample size 204, K_e 1
Nov21 14-03-00: Silhouette Score (subsample): 6_0_4_0_1_3_4_0_3_0_0_1 0.0000, sample size 295, K_e 1
Nov21 14-03-00: Silhouette Score (subsample): 6_0_4_0_1_3_3_0_3_0_6_1 0.0000, sample size 230, K_e 1
Nov21 14-03-01: Silhouette Score (subsample): 7_0_4_0_1_2_5_0_1_0_1_1 0.0000, sample size 279, K_e 1
Nov21 14-03-02: Silhouette Score (subsample): 6_0_4_0_1_4_5_1_2_0_0_0 0.5148, sample size 431, K_e 2
Nov21 14-03-02: Silhouette Score (subsample): 7_0_4_0_1_2_6_0_2_0_1_1 0.7061, sample size 606, K_e 2
Nov21 14-03-03: Silhouette Score (subsample): 6_0_3_0_1_3_5_1_2_0_2_0 0.3928, sample size 502, K_e 2
Nov21 14-03-03: Silhouette Score (subsample): 6_0_4_0_1_3_5_2_2_0_0_1 0.0000, sample size 204, K_e 1
Nov21 14-03-04: Silhouette Score (subsample): 6_0_3_0_0_2_0_1_0_0_4_1 0.0000, sample size 180, K_e 1
Nov21 14-03-04: Silhouette Score (subsample): 6_0_4_0_1_3_6_1_1_0_8_1 0.0000, sample size 286, K_e 1
Nov21 14-03-05: Silhouette Score (subsample): 6_0_4_0_1_2_6_1_5_0_0_2 0.0000, sample size 176, K_e 1
Nov21 14-03-05: Silhouette Score (subsample): 6_0_4_0_1_3_4_1_1_0_0_1 0.0000, sample size 103, K_e 1
Nov21 14-03-06: Silhouette Score (subsample): 7_0_3_0_1_3_6_1_1_0_2_0 0.5140, sample size 392, K_e 2
Nov21 14-03-07: Silhouette Score (subsample): 6_0_4_0_1_3_5_0_3_0_0_1 0.2484, sample size 2109, K_e 9
Nov21 14-03-07: Silhouette Score (subsample): 16_0_3_0_0_1_0_0_0_0_0_0 0.4512, sample size 771, K_e 3
Nov21 14-03-08: Silhouette Score (subsample): 6_0_4_0_0_4_0_2_0_0_0_0 0.0000, sample size 217, K_e 1
Nov21 14-03-08: Silhouette Score (subsample): 6_0_3_1_1_3_6_2_1_0_7_0 0.0000, sample size 316, K_e 1
Nov21 14-03-09: Silhouette Score (subsample): 8_0_3_0_0_2_0_1_0_0_7_0 0.4042, sample size 657, K_e 3
Nov21 14-03-09: Silhouette Score (subsample): 6_0_4_0_1_3_6_0_2_0_7_1 0.0000, sample size 158, K_e 1
Nov21 14-03-10: Silhouette Score (subsample): 6_0_4_0_1_4_6_0_2_0_6_0 0.0000, sample size 261, K_e 1
Nov21 14-03-10: Silhouette Score (subsample): 8_0_3_0_1_2_5_0_1_0_7_0 0.6794, sample size 450, K_e 2
